Start Date,Start Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Stop Date,Stop Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Trip_Duration_mins,Trip_Duration_secs,Bike ID,User Type,Birth Year,Gender
2015-10-01,08:46,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,08:49,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3,203,24386,Subscriber,1985,1
2015-10-01,08:46,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,08:52,3186,Grove St PATH,40.71958611647166,-74.0431174635887,7,407,24635,Subscriber,1978,2
2015-10-01,08:46,3197,North St,40.752559000000005,-74.044725,2015-10-01,09:15,3197,North St,40.752559000000005,-74.044725,29,1732,24595,Customer,1984,0
2015-10-01,08:47,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,08:51,3186,Grove St PATH,40.71958611647166,-74.0431174635887,4,227,24472,Subscriber,1964,1
2015-10-01,08:48,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,08:53,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,273,24487,Subscriber,1984,1
2015-10-01,08:49,3201,Dey St,40.737711,-74.066921,2015-10-01,08:53,3195,Sip Ave,40.730742625306576,-74.06378388404845,4,267,24655,Subscriber,1972,1
2015-10-01,08:50,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,08:59,3183,Exchange Place,40.7162469,-74.0334588,9,542,24436,Subscriber,1980,1
2015-10-01,08:50,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,08:57,3186,Grove St PATH,40.71958611647166,-74.0431174635887,7,441,24531,Subscriber,1993,1
2015-10-01,08:53,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,08:58,3195,Sip Ave,40.730742625306576,-74.06378388404845,5,306,24466,Subscriber,1971,1
2015-10-01,08:56,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2015-10-01,09:18,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,22,1329,24501,Customer,1984,0
2015-10-01,08:57,3220,5 Corners Library,40.73496102000952,-74.05950307846071,2015-10-01,09:01,3195,Sip Ave,40.730742625306576,-74.06378388404845,3,192,24460,Subscriber,1979,1
2015-10-01,08:58,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,09:04,3202,Newport PATH,40.7272235,-74.03375890000001,6,342,24480,Subscriber,1979,1
2015-10-01,09:00,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,10:27,3205,JC Medical Center,40.71653978099194,-74.0496379137039,87,5198,24535,Subscriber,1978,2
2015-10-01,09:03,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,09:06,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3,187,24396,Subscriber,1986,1
2015-10-01,09:03,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,09:12,3185,City Hall,40.7177325,-74.04384499999999,9,552,24653,Subscriber,1984,1
2015-10-01,09:03,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,09:08,3195,Sip Ave,40.730742625306576,-74.06378388404845,5,280,24641,Subscriber,1968,1
2015-10-01,09:06,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,09:08,3185,City Hall,40.7177325,-74.04384499999999,2,101,24704,Subscriber,1962,1
2015-10-01,09:07,3207,Oakland Ave,40.7376037,-74.05247829999999,2015-10-01,09:10,3220,5 Corners Library,40.73496102000952,-74.05950307846071,4,223,24467,Subscriber,1986,1
2015-10-01,09:11,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,09:15,3183,Exchange Place,40.7162469,-74.0334588,4,235,24714,Subscriber,1984,1
2015-10-01,09:11,3188,NJCU,40.710108700000006,-74.0858489,2015-10-01,09:30,3186,Grove St PATH,40.71958611647166,-74.0431174635887,19,1161,24558,Subscriber,1982,1
2015-10-01,09:14,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2015-10-01,09:26,3192,Liberty Light Rail,40.7112423,-74.0557013,12,701,24633,Customer,1984,0
2015-10-01,09:16,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,09:25,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,9,540,24406,Subscriber,1972,1
2015-10-01,09:17,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,09:29,3203,Hamilton Park,40.727595966,-74.044247311,12,708,24579,Subscriber,1977,2
2015-10-01,09:19,3201,Dey St,40.737711,-74.066921,2015-10-01,09:32,3202,Newport PATH,40.7272235,-74.03375890000001,13,789,24431,Subscriber,1984,1
2015-10-01,09:20,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,09:25,3195,Sip Ave,40.730742625306576,-74.06378388404845,5,328,24569,Subscriber,1990,1
2015-10-01,09:22,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,09:27,3183,Exchange Place,40.7162469,-74.0334588,5,303,24711,Subscriber,1985,2
2015-10-01,09:22,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,09:26,3185,City Hall,40.7177325,-74.04384499999999,4,260,24643,Subscriber,1987,1
2015-10-01,09:25,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,09:34,3183,Exchange Place,40.7162469,-74.0334588,10,581,24591,Subscriber,1983,2
2015-10-01,09:28,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,09:34,3183,Exchange Place,40.7162469,-74.0334588,6,341,24665,Subscriber,1985,1
2015-10-01,09:30,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,09:44,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,13,791,24659,Subscriber,1983,2
2015-10-01,09:35,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,09:38,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3,161,24494,Subscriber,1977,1
2015-10-01,09:38,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,09:43,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,296,24579,Subscriber,1981,1
2015-10-01,09:38,3201,Dey St,40.737711,-74.066921,2015-10-01,09:54,3220,5 Corners Library,40.73496102000952,-74.05950307846071,16,973,24589,Subscriber,1960,1
2015-10-01,09:39,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,09:44,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,302,24415,Subscriber,1983,2
2015-10-01,09:41,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,09:47,3183,Exchange Place,40.7162469,-74.0334588,6,345,24483,Subscriber,1980,1
2015-10-01,09:42,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,09:51,3183,Exchange Place,40.7162469,-74.0334588,9,541,24496,Subscriber,1990,2
2015-10-01,09:44,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,09:49,3183,Exchange Place,40.7162469,-74.0334588,5,296,24396,Subscriber,1990,1
2015-10-01,09:47,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2015-10-01,09:53,3195,Sip Ave,40.730742625306576,-74.06378388404845,6,358,24567,Subscriber,1984,1
2015-10-01,09:47,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,09:50,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3,156,24721,Subscriber,1991,1
2015-10-01,09:50,3212,Christ Hospital,40.734785818,-74.050443636,2015-10-01,10:04,3186,Grove St PATH,40.71958611647166,-74.0431174635887,14,838,24631,Subscriber,1980,1
2015-10-01,09:51,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,09:55,3194,McGinley Square,40.7253399253558,-74.06762212514876,4,263,24569,Subscriber,1990,2
2015-10-01,09:51,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,09:56,3186,Grove St PATH,40.71958611647166,-74.0431174635887,5,313,17653,Subscriber,1975,1
2015-10-01,09:52,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,09:59,3183,Exchange Place,40.7162469,-74.0334588,7,442,24407,Subscriber,1985,1
2015-10-01,09:53,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2015-10-01,10:24,3206,Hilltop,40.7311689,-74.0575736,32,1914,24387,Subscriber,1975,2
2015-10-01,09:54,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,10:00,3183,Exchange Place,40.7162469,-74.0334588,6,340,24636,Subscriber,1970,1
2015-10-01,09:56,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,10:07,3193,Lincoln Park,40.7246050998869,-74.07840594649316,11,669,24628,Subscriber,1985,2
2015-10-01,09:59,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,10:02,3195,Sip Ave,40.730742625306576,-74.06378388404845,3,195,24569,Subscriber,1986,1
2015-10-01,10:08,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,10:16,3183,Exchange Place,40.7162469,-74.0334588,8,492,24401,Subscriber,1979,1
2015-10-01,10:10,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,10:26,3199,Newport Pkwy,40.7287448,-74.03210820000001,16,954,19086,Subscriber,1989,2
2015-10-01,10:10,3215,Central Ave,40.7467299,-74.0492509,2015-10-01,10:27,3220,5 Corners Library,40.73496102000952,-74.05950307846071,16,978,24701,Subscriber,1987,1
2015-10-01,10:11,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,10:16,3183,Exchange Place,40.7162469,-74.0334588,5,318,24699,Subscriber,1982,1
2015-10-01,10:12,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,10:16,3186,Grove St PATH,40.71958611647166,-74.0431174635887,4,265,24700,Subscriber,1960,1
2015-10-01,10:17,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,10:20,3183,Exchange Place,40.7162469,-74.0334588,3,186,24501,Subscriber,1977,1
2015-10-01,10:20,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,10:25,3203,Hamilton Park,40.727595966,-74.044247311,5,312,24650,Subscriber,1980,1
2015-10-01,10:23,3212,Christ Hospital,40.734785818,-74.050443636,2015-10-01,10:33,3210,Pershing Field,40.742677141,-74.051788633,10,600,24716,Subscriber,1965,1
2015-10-01,10:25,3196,Riverview Park,40.7443187,-74.04399090000001,2015-10-01,10:35,3220,5 Corners Library,40.73496102000952,-74.05950307846071,10,594,24626,Subscriber,1984,1
2015-10-01,10:26,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,10:29,3186,Grove St PATH,40.71958611647166,-74.0431174635887,4,210,24639,Subscriber,1984,1
2015-10-01,10:27,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,15:40,3183,Exchange Place,40.7162469,-74.0334588,313,18774,24476,Subscriber,1963,1
2015-10-01,10:28,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,10:33,3187,Warren St,40.721123600000006,-74.03805095,5,278,24705,Subscriber,1976,1
2015-10-01,10:29,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,11:42,3199,Newport Pkwy,40.7287448,-74.03210820000001,73,4360,24535,Customer,1984,0
2015-10-01,10:33,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,10:37,3187,Warren St,40.721123600000006,-74.03805095,4,266,24631,Subscriber,1981,1
2015-10-01,05:47,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,05:58,3184,Paulus Hook,40.7141454,-74.0335519,11,667,24536,Subscriber,1960,1
2015-10-01,06:05,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,06:13,3186,Grove St PATH,40.71958611647166,-74.0431174635887,8,496,24668,Subscriber,1989,2
2015-10-01,07:18,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,07:27,3183,Exchange Place,40.7162469,-74.0334588,9,535,24457,Subscriber,1981,2
2015-10-01,08:18,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,08:28,3185,City Hall,40.7177325,-74.04384499999999,10,610,24429,Subscriber,1983,1
2015-10-01,08:21,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,08:32,3186,Grove St PATH,40.71958611647166,-74.0431174635887,11,667,24404,Subscriber,1966,2
2015-10-01,08:31,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,08:40,3186,Grove St PATH,40.71958611647166,-74.0431174635887,9,558,24539,Subscriber,1979,1
2015-10-01,09:11,3192,Liberty Light Rail,40.7112423,-74.0557013,2015-10-01,09:20,3183,Exchange Place,40.7162469,-74.0334588,10,580,24479,Subscriber,1968,1
2015-10-01,10:44,3210,Pershing Field,40.742677141,-74.051788633,2015-10-01,10:53,3212,Christ Hospital,40.734785818,-74.050443636,8,496,24716,Subscriber,1965,1
2015-10-01,10:45,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,10:47,3211,Newark Ave,40.72152515,-74.046304543,3,170,24386,Subscriber,1976,1
2015-10-01,10:47,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2015-10-01,10:53,3209,Brunswick St,40.7241765,-74.05065640000001,6,370,24415,Subscriber,1976,2
2015-10-01,10:50,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,11:00,3183,Exchange Place,40.7162469,-74.0334588,10,605,24666,Subscriber,1985,1
2015-10-01,11:01,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,11:17,3201,Dey St,40.737711,-74.066921,15,920,24584,Subscriber,1962,2
2015-10-01,11:02,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,11:05,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,179,24508,Subscriber,1977,1
2015-10-01,11:03,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,11:06,3211,Newark Ave,40.72152515,-74.046304543,3,183,24650,Subscriber,1980,1
2015-10-01,11:09,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,11:11,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2,99,24650,Subscriber,1976,1
2015-10-01,11:10,3220,5 Corners Library,40.73496102000952,-74.05950307846071,2015-10-01,11:24,3196,Riverview Park,40.7443187,-74.04399090000001,14,841,24626,Subscriber,1984,1
2015-10-01,11:31,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,11:36,3203,Hamilton Park,40.727595966,-74.044247311,6,332,24386,Subscriber,1978,1
2015-10-01,11:32,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,11:36,3187,Warren St,40.721123600000006,-74.03805095,4,262,24540,Subscriber,1963,2
2015-10-01,11:36,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,11:49,3198,Heights Elevator,40.74871594538023,-74.04044330120088,12,732,24671,Subscriber,1987,1
2015-10-01,11:45,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,12:33,3199,Newport Pkwy,40.7287448,-74.03210820000001,48,2890,24623,Customer,1984,0
2015-10-01,11:46,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,11:51,3186,Grove St PATH,40.71958611647166,-74.0431174635887,4,270,24723,Subscriber,1976,2
2015-10-01,11:53,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,12:04,3194,McGinley Square,40.7253399253558,-74.06762212514876,11,678,24606,Subscriber,1988,1
2015-10-01,11:54,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,12:02,3202,Newport PATH,40.7272235,-74.03375890000001,7,445,24508,Subscriber,1977,1
2015-10-01,11:56,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,11:59,3183,Exchange Place,40.7162469,-74.0334588,3,184,24406,Subscriber,1973,1
2015-10-01,11:56,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,11:58,3202,Newport PATH,40.7272235,-74.03375890000001,2,110,24471,Subscriber,1977,2
2015-10-01,11:59,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,12:06,3202,Newport PATH,40.7272235,-74.03375890000001,7,391,24536,Subscriber,1986,1
2015-10-01,11:59,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,12:05,3184,Paulus Hook,40.7141454,-74.0335519,5,329,24540,Subscriber,1963,2
2015-10-01,12:00,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,12:18,3187,Warren St,40.721123600000006,-74.03805095,18,1063,24477,Customer,1984,0
2015-10-01,12:01,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,12:06,3195,Sip Ave,40.730742625306576,-74.06378388404845,5,276,24402,Subscriber,1985,2
2015-10-01,12:02,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,12:18,3187,Warren St,40.721123600000006,-74.03805095,16,975,24604,Customer,1984,0
2015-10-01,12:03,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,12:18,3187,Warren St,40.721123600000006,-74.03805095,15,929,24538,Customer,1984,0
2015-10-01,12:03,3210,Pershing Field,40.742677141,-74.051788633,2015-10-01,12:40,3186,Grove St PATH,40.71958611647166,-74.0431174635887,38,2250,24408,Subscriber,1968,1
2015-10-01,12:03,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,12:18,3187,Warren St,40.721123600000006,-74.03805095,14,863,24522,Customer,1984,0
2015-10-01,12:04,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,12:18,3187,Warren St,40.721123600000006,-74.03805095,14,828,24652,Customer,1984,0
2015-10-01,12:06,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:08,3184,Paulus Hook,40.7141454,-74.0335519,2,144,24666,Subscriber,1974,2
2015-10-01,12:07,3201,Dey St,40.737711,-74.066921,2015-10-01,12:12,3195,Sip Ave,40.730742625306576,-74.06378388404845,5,300,24511,Subscriber,1964,1
2015-10-01,12:08,3201,Dey St,40.737711,-74.066921,2015-10-01,12:23,3195,Sip Ave,40.730742625306576,-74.06378388404845,15,886,24551,Subscriber,1961,1
2015-10-01,12:09,3201,Dey St,40.737711,-74.066921,2015-10-01,12:23,3195,Sip Ave,40.730742625306576,-74.06378388404845,14,851,24484,Subscriber,1961,1
2015-10-01,12:09,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:15,3186,Grove St PATH,40.71958611647166,-74.0431174635887,6,353,24649,Subscriber,1990,1
2015-10-01,12:09,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:15,3186,Grove St PATH,40.71958611647166,-74.0431174635887,6,347,24548,Subscriber,1986,1
2015-10-01,12:13,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,12:19,3185,City Hall,40.7177325,-74.04384499999999,6,358,24391,Subscriber,1980,1
2015-10-01,12:14,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,12:35,3185,City Hall,40.7177325,-74.04384499999999,21,1280,24430,Subscriber,1988,1
2015-10-01,12:15,3213,Van Vorst Park,40.71848892,-74.047726625,2015-10-01,12:18,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2,138,24396,Subscriber,1972,1
2015-10-01,12:19,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,12:42,3183,Exchange Place,40.7162469,-74.0334588,23,1379,24536,Subscriber,1986,1
2015-10-01,12:20,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,12:42,3183,Exchange Place,40.7162469,-74.0334588,21,1270,24508,Subscriber,1983,1
2015-10-01,12:21,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2015-10-01,12:34,3205,JC Medical Center,40.71653978099194,-74.0496379137039,13,755,24509,Subscriber,1970,2
2015-10-01,12:22,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,12:42,3183,Exchange Place,40.7162469,-74.0334588,20,1222,24480,Customer,1984,0
2015-10-01,12:26,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:55,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29,1745,24669,Subscriber,1989,1
2015-10-01,12:27,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:58,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,32,1897,24629,Subscriber,1989,1
2015-10-01,12:27,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:56,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29,1732,24445,Subscriber,1986,1
2015-10-01,12:27,3185,City Hall,40.7177325,-74.04384499999999,2015-10-01,12:29,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2,90,24643,Subscriber,1986,2
2015-10-01,12:27,3194,McGinley Square,40.7253399253558,-74.06762212514876,2015-10-01,12:37,3185,City Hall,40.7177325,-74.04384499999999,10,606,24606,Subscriber,1990,2
2015-10-01,12:31,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,12:37,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,7,399,24478,Subscriber,1977,1
2015-10-01,12:35,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,12:52,3186,Grove St PATH,40.71958611647166,-74.0431174635887,16,972,24535,Customer,1984,0
2015-10-01,12:39,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,12:43,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,209,24651,Subscriber,1973,1
2015-10-01,12:42,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,12:52,3202,Newport PATH,40.7272235,-74.03375890000001,9,544,24652,Customer,1984,0
2015-10-01,12:43,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,12:51,3202,Newport PATH,40.7272235,-74.03375890000001,8,486,24497,Customer,1984,0
2015-10-01,12:43,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,12:51,3202,Newport PATH,40.7272235,-74.03375890000001,8,485,24477,Customer,1984,0
2015-10-01,12:43,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,12:51,3202,Newport PATH,40.7272235,-74.03375890000001,8,466,24526,Customer,1984,0
2015-10-01,12:43,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,12:45,3202,Newport PATH,40.7272235,-74.03375890000001,2,108,24474,Subscriber,1984,1
2015-10-01,12:44,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,12:53,3184,Paulus Hook,40.7141454,-74.0335519,10,581,24683,Subscriber,1987,1
2015-10-01,12:44,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,12:51,3202,Newport PATH,40.7272235,-74.03375890000001,7,438,24538,Customer,1984,0
2015-10-01,12:45,3196,Riverview Park,40.7443187,-74.04399090000001,2015-10-01,13:02,3195,Sip Ave,40.730742625306576,-74.06378388404845,17,1018,24626,Customer,1984,0
2015-10-01,12:48,3184,Paulus Hook,40.7141454,-74.0335519,2015-10-01,12:51,3183,Exchange Place,40.7162469,-74.0334588,3,188,24608,Subscriber,1974,2
2015-10-01,12:55,3210,Pershing Field,40.742677141,-74.051788633,2015-10-01,13:11,3186,Grove St PATH,40.71958611647166,-74.0431174635887,16,950,24488,Subscriber,1963,1
2015-10-01,12:59,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2015-10-01,13:24,3195,Sip Ave,40.730742625306576,-74.06378388404845,26,1535,24546,Customer,1984,0
2015-10-01,13:03,3207,Oakland Ave,40.7376037,-74.05247829999999,2015-10-01,13:15,3186,Grove St PATH,40.71958611647166,-74.0431174635887,12,702,24481,Subscriber,1981,1
2015-10-01,13:04,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,13:07,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3,161,24536,Subscriber,1967,1
2015-10-01,13:05,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,13:11,3184,Paulus Hook,40.7141454,-74.0335519,6,364,24497,Subscriber,1986,1
2015-10-01,13:07,3210,Pershing Field,40.742677141,-74.051788633,2015-10-01,13:18,3195,Sip Ave,40.730742625306576,-74.06378388404845,12,690,24431,Subscriber,1950,1
2015-10-01,13:09,3203,Hamilton Park,40.727595966,-74.044247311,2015-10-01,13:13,3209,Brunswick St,40.7241765,-74.05065640000001,4,237,24681,Subscriber,1975,1
2015-10-01,13:13,3187,Warren St,40.721123600000006,-74.03805095,2015-10-01,13:19,3209,Brunswick St,40.7241765,-74.05065640000001,6,372,24707,Subscriber,1989,1
2015-10-01,13:19,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,13:29,3202,Newport PATH,40.7272235,-74.03375890000001,11,631,24508,Subscriber,1983,1
2015-10-01,13:19,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,13:29,3202,Newport PATH,40.7272235,-74.03375890000001,10,629,24599,Customer,1984,0
2015-10-01,13:19,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,13:29,3202,Newport PATH,40.7272235,-74.03375890000001,10,619,24581,Subscriber,1986,1
2015-10-01,13:22,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,13:45,3183,Exchange Place,40.7162469,-74.0334588,23,1386,24669,Subscriber,1989,1
2015-10-01,13:22,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,13:45,3183,Exchange Place,40.7162469,-74.0334588,23,1362,24445,Subscriber,1986,1
2015-10-01,13:22,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,13:26,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,4,215,24480,Subscriber,1962,1
2015-10-01,13:34,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,13:40,3225,Baldwin at Montgomery,40.7236589,-74.0641943,6,382,24546,Customer,1984,0
2015-10-01,13:34,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2015-10-01,13:45,3183,Exchange Place,40.7162469,-74.0334588,11,638,24629,Customer,1984,0
2015-10-01,13:46,3183,Exchange Place,40.7162469,-74.0334588,2015-10-01,13:49,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,4,210,24406,Subscriber,1963,1
2015-10-01,13:47,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,13:52,3185,City Hall,40.7177325,-74.04384499999999,5,288,24412,Subscriber,1983,2
2015-10-01,13:47,3197,North St,40.752559000000005,-74.044725,2015-10-01,13:53,3215,Central Ave,40.7467299,-74.0492509,5,306,24592,Customer,1984,0
2015-10-01,13:49,3195,Sip Ave,40.730742625306576,-74.06378388404845,2015-10-01,14:05,3196,Riverview Park,40.7443187,-74.04399090000001,16,977,24626,Customer,1984,0
2015-10-01,13:50,3198,Heights Elevator,40.74871594538023,-74.04044330120088,2015-10-01,14:04,3186,Grove St PATH,40.71958611647166,-74.0431174635887,14,837,24691,Subscriber,1951,1
2015-10-01,13:51,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,13:59,3187,Warren St,40.721123600000006,-74.03805095,8,454,24526,Customer,1984,0
2015-10-01,13:51,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,13:59,3187,Warren St,40.721123600000006,-74.03805095,7,441,24474,Customer,1984,0
2015-10-01,13:52,3202,Newport PATH,40.7272235,-74.03375890000001,2015-10-01,13:59,3187,Warren St,40.721123600000006,-74.03805095,7,426,24508,Customer,1984,0
2015-10-01,13:57,3211,Newark Ave,40.72152515,-74.046304543,2015-10-01,14:10,3199,Newport Pkwy,40.7287448,-74.03210820000001,13,790,24553,Subscriber,1991,2
2015-10-01,13:59,3199,Newport Pkwy,40.7287448,-74.03210820000001,2015-10-01,14:08,3183,Exchange Place,40.7162469,-74.0334588,10,583,24623,Customer,1984,0
2015-10-01,14:06,3212,Christ Hospital,40.734785818,-74.050443636,2015-10-01,14:35,3212,Christ Hospital,40.734785818,-74.050443636,29,1752,24697,Subscriber,1965,1
2015-10-01,14:09,3209,Brunswick St,40.7241765,-74.05065640000001,2015-10-01,14:13,3186,Grove St PATH,40.71958611647166,-74.0431174635887,4,260,24707,Subscriber,1981,1
